"device_id","parent_id","company_id","device_uuid","device_type_id","device_type","device_os","carrier_name","mcc","mnc","n_mcc","n_mnc","s_mcc","s_mnc","r_mcc","r_mnc","language","latest_post","device_secret","create_date","cpu_info","cpu_max_speed"
"2881716","NULL",16,"7b81bfdd-e8d3-42b6-96c6-002277e86d52",22274,"LGE LGLS770",22,"Boost Mobile",311,870,"311","870","311","870","311","870","English","2015-11-14 16:04:42","","2015-07-06 17:55:55","processor : 0;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 1;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 2;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 3;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;Hardware : Qualcomm Technologies"," Inc MSM8916;Revision : 0007;Serial  : 0000000000000000;Processor : ARMv7 Processor rev 0 (v7l);"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"2882152","NULL",2,"7d1d51ee-1016-4c44-9b48-637071549137",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-01-05 10:44:02","","2015-07-06 19:35:55","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000190d0000e935;","1512000"
"2882634","1673245",11,"cde28544-9b82-42f2-a57d-c08d022af33f",21413,"samsung SM-N915V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:04:51","","2015-07-06 21:18:52","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000f;Serial  : 0000000000000000;","2649600"
"2882715","NULL",16,"8add2e39-35e0-4619-a4cd-7fcf0cfc3fb0",2150,"samsung SM-G900P",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-05-08 21:54:18","","2015-07-06 21:37:24","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000c53a000061ac;","2457600"
"2884359","1038171",11,"6418d222-25f6-40eb-b57d-a14176910f96",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 06:05:29","","2015-07-07 04:08:52","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : 2db8670011000000;","2649600"
"2884621","1386847",11,"1645dc46-595e-4c09-8f9b-abe10f1a85e6",7899,"motorola XT1096",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-04 08:46:29","","2015-07-07 05:03:07","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 82bf;Serial  : 29cca20b0b000000;Device  : victara;Radio  : 4;MSM Hardware : MSM8974AC ES1.1;","2457600"
"2884662","1454948",11,"cd7eb55e-7c18-4e3c-8bf0-bc1ba6a17def",2886,"motorola XT1045",22,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-05-10 00:20:47","","2015-07-07 05:11:41","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM8926;Revision : 82d0;Serial  : 726ead0015000000;Device  : peregrine;Radio  : 1;MSM Hardware : MSM8926;","1190400"
"2884877","1454276",11,"5861a460-1e0f-4b16-8657-6369e153319f",7899,"motorola XT1096",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-25 04:06:54","","2015-07-07 05:52:31","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 82bf;Serial  : b762620e0b000000;Device  : victara;Radio  : 4;MSM Hardware : MSM8974AC ES1.1;","2457600"
"2885015","2656649",11,"bf1063f1-7c60-4c12-95e7-a37b45cc28aa",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-09 18:16:05","","2015-07-07 06:16:07","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : c0b0540111000000;","2649600"
"2885224","NULL",16,"b601e8bc-87c2-4581-8ded-be0d44adcc73",9749,"samsung SM-N910V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-02-09 05:00:19","","2015-07-07 06:44:13","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000c;Serial  : 0000000000000000;","2649600"
"2885339","NULL",11,"8258f511-5e50-48bf-8985-d6019aa61868",26127,"samsung SM-G925T",22,"Orange",370,1,"370","1","310","260","310","260","English","2015-11-13 19:45:25","","2015-07-07 07:01:10","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"2885473","2608036",11,"333f4f0f-a312-4caa-b80b-1ef4c4027f00",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-03-12 00:33:23","","2015-07-07 07:22:25","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : b297ad0011000000;","2649600"
"2885508","1934936",11,"072d4fc9-0927-486a-a64d-3bb945121746",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:27:45","","2015-07-07 07:27:25","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : 7ff56a0011000000;","2649600"
"2885655","NULL",11,"59679470-f622-42b3-ab83-edd2503576dc",2205,"LGE LGMS323",19,"MetroPCS",310,260,"310","260","310","260","310","260","English","2016-01-01 06:25:24","","2015-07-07 07:45:47","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM 8610 (Flattened Device Tree);Revision : 0006;Serial  : 0000000000000000;","1190400"
"2885871","1766267",2,"92a70f4a-f1f8-4792-a76a-82beaf206200",4767,"motorola XT1097",22,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-09 20:19:55","","2015-07-07 08:16:55","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 82bf;Serial  : b9bfe70b0b000000;Device  : victara;Radio  : 1;MSM Hardware : MSM8974AC ES1.1;","2457600"
"2886124","NULL",11,"2d665501-eb55-45ac-b73d-fd841bf1875b",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:59:27","","2015-07-07 08:56:20","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00009c4e0000cf9f;","2457600"
"2886341","2557583",11,"74dcfe42-ef89-4c93-8ff2-63b1f76ad63d",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:32:17","","2015-07-07 09:24:21","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : 2c3c5b0011000000;","2649600"
"2886457","2330091",16,"ea5f64be-9b44-41fe-b603-8d5f8ce2f3b7",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:03:24","","2015-07-07 09:41:21","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : 7623bb0011000000;","2649600"
"2886532","1610483",2,"e63e7154-e2d7-4fed-b300-7f92a5e38d29",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-02-11 07:42:00","","2015-07-07 09:49:39","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : 51cf690011000000;","2649600"
"2886536","2253204",16,"b5caa59a-5c91-4330-965d-630ba3bfa4aa",10066,"motorola XT1254",22,"Verizon Wireless",310,480,"310","480","311","480","311","480","English","2016-03-19 16:56:37","","2015-07-07 09:49:50","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : b758070111000000;","2649600"
"2886964","2305354",2,"22504def-858a-4a4c-b7ab-88ce078d399c",21413,"samsung SM-N915V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 03:59:09","","2015-07-07 10:48:09","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt vfpd32 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000f;Serial  : 0000000000000000;","2649600"
